sensor_name,sensor_guid,utc,pos_x,pos_y,pos_z,n_x,n_y,n_z,side_px,warmup,azimuth_deg,altitude_deg,geometric_factor,clearsky_ghi_wm2,clearsky_dni_wm2,clearsky_dhi_wm2,sun_occluded,sun_hit_distance_m,sun_visibility,sky_view_factor,raw_r_lux,raw_g_lux,raw_b_lux,sim_comp_amb_lux,sim_comp_direct_lux,irr_final_normalized_wm2
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T10:58:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,158.185,41.756,0.665958,651.405750,797.691126,119.980609,0,-1.000,1.000,1.000000,4290.030273438,7794.458007812,13963.336914062,8682.609375000,531.228881836,644.502197266
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:00:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,158.827,41.895,0.667765,653.591811,798.488379,120.193988,0,-1.000,1.000,1.000000,4294.741699219,7805.521484375,13984.460937500,8694.908203125,533.202819824,646.636596680
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:02:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,159.148,41.963,0.668648,654.659721,798.876539,120.298119,0,-1.000,1.000,1.000000,4297.339355469,7811.213378906,13994.412109375,8700.988281250,534.167175293,647.680297852
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:04:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,159.794,42.096,0.670372,656.745283,799.632136,120.501282,0,-1.000,1.000,1.000000,4302.720703125,7822.043945312,14014.576171875,8713.114257812,536.050659180,649.721923828
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:06:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,160.442,42.225,0.672040,658.763614,800.360301,120.697647,0,-1.000,1.000,1.000000,4307.355468750,7832.817871094,14034.000000000,8724.724609375,537.873718262,651.696472168
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:08:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,161.093,42.350,0.673652,660.714588,801.061307,120.887226,0,-1.000,1.000,1.000000,4311.369140625,7841.133789062,14050.984375000,8734.496093750,539.636169434,653.586425781
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:10:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,161.747,42.470,0.675207,662.597835,801.735329,121.070010,0,-1.000,1.000,1.000000,4316.142578125,7850.773437500,14070.132812500,8745.682617188,541.337646484,655.433837891
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:12:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,162.404,42.587,0.676707,664.413693,802.382784,121.246054,0,-1.000,1.000,1.000000,4319.644531250,7860.164062500,14089.748046875,8756.519531250,542.978454590,657.216003418
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:14:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,163.063,42.699,0.678151,666.161305,803.003647,121.415298,0,-1.000,1.000,1.000000,4324.470703125,7868.860839844,14106.684570312,8766.671875000,544.557739258,658.927734375
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:16:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,164.056,42.860,0.680211,668.655425,803.885905,121.656529,0,-1.000,1.000,1.000000,4330.081054688,7881.568359375,14133.121093750,8781.589843750,546.811950684,661.376586914
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:18:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,164.721,42.962,0.681514,670.232992,804.441646,121.808924,0,-1.000,1.000,1.000000,4333.984863281,7889.437988281,14150.505859375,8791.309570312,548.237915039,662.929321289
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:20:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,165.388,43.060,0.682760,671.741814,804.971511,121.954544,0,-1.000,1.000,1.000000,4337.809570312,7897.223144531,14166.648437500,8800.560546875,549.601928711,664.414062500
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:22:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,166.058,43.153,0.683949,673.182302,805.475872,122.093447,0,-1.000,1.000,1.000000,4340.825195312,7903.792968750,14178.951171875,8807.857421875,550.904357910,665.811645508
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:24:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,166.729,43.242,0.685081,674.554031,805.954797,122.225609,0,-1.000,1.000,1.000000,4344.381835938,7910.868164062,14195.747070312,8817.000000000,552.144592285,667.171142578
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:26:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,167.403,43.327,0.686157,675.857157,806.408546,122.351063,0,-1.000,1.000,1.000000,4347.517089844,7917.526367188,14208.099609375,8824.380859375,553.322998047,668.445861816
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:28:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,168.079,43.407,0.687176,677.091296,806.837176,122.469786,0,-1.000,1.000,1.000000,4350.346679688,7924.334472656,14222.166015625,8832.283203125,554.439025879,669.664978027
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:30:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,168.756,43.483,0.688137,678.256170,807.240776,122.581767,0,-1.000,1.000,1.000000,4353.358886719,7930.959960938,14233.530273438,8839.283203125,555.492553711,670.809814453
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:32:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,169.095,43.519,0.688597,678.812964,807.433359,122.635266,0,-1.000,1.000,1.000000,4354.006835938,7932.467285156,14238.306640625,8841.594726562,555.996154785,671.343627930
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:34:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,169.775,43.588,0.689473,679.874240,807.799834,122.737188,0,-1.000,1.000,1.000000,4356.513183594,7938.124511719,14248.979492188,8847.873046875,556.956054688,672.385375977
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:36:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,170.457,43.653,0.690292,680.866358,808.141723,122.832412,0,-1.000,1.000,1.000000,4358.976562500,7942.749023438,14258.958984375,8853.560546875,557.853454590,673.356994629
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:38:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,171.140,43.714,0.691053,681.789058,808.459082,122.920924,0,-1.000,1.000,1.000000,4360.926757812,7947.873046875,14267.281250000,8858.694335938,558.688232422,674.258789062
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:40:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,171.825,43.769,0.691757,682.642419,808.752070,123.002743,0,-1.000,1.000,1.000000,4362.812500000,7951.502929688,14274.269531250,8862.861328125,559.460144043,675.085021973
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:42:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,172.510,43.821,0.692404,683.426331,809.020775,123.077867,0,-1.000,1.000,1.000000,4364.764648438,7955.488281250,14283.796875000,8868.017578125,560.169372559,675.861511230
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:44:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,173.197,43.868,0.692993,684.140496,809.265206,123.146277,0,-1.000,1.000,1.000000,4366.198242188,7958.808593750,14290.641601562,8871.882812500,560.815490723,676.558105469
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:46:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,174.230,43.929,0.693770,685.081271,809.586665,123.236352,0,-1.000,1.000,1.000000,4369.210937500,7964.408203125,14300.418945312,8878.013671875,561.666687012,677.489257812
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:48:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,174.919,43.965,0.694215,685.621362,809.770940,123.288041,0,-1.000,1.000,1.000000,4369.676757812,7966.703125000,14304.541015625,8880.307617188,562.155395508,678.007873535
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:50:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,175.609,43.996,0.694603,686.091483,809.931180,123.333021,0,-1.000,1.000,1.000000,4370.926757812,7969.352539062,14311.393554688,8883.891601562,562.580749512,678.479980469
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:52:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,176.300,44.022,0.694934,686.491971,810.067568,123.371328,0,-1.000,1.000,1.000000,4372.371093750,7971.641113281,14315.230468750,8886.414062500,562.943176270,678.875366211
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:54:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,176.992,44.044,0.695206,686.822740,810.180130,123.402961,0,-1.000,1.000,1.000000,4372.615234375,7972.589843750,14318.035156250,8887.747070312,563.242431641,679.191955566
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:56:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,177.684,44.061,0.695422,687.083455,810.268801,123.427889,0,-1.000,1.000,1.000000,4373.569335938,7974.432617188,14322.445312500,8890.149414062,563.478393555,679.459289551
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T11:58:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,178.376,44.073,0.695579,687.274118,810.333617,123.446118,0,-1.000,1.000,1.000000,4374.264648438,7975.295898438,14321.806640625,8890.457031250,563.650939941,679.635864258
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:00:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,179.069,44.081,0.695679,687.395234,810.374778,123.457696,0,-1.000,1.000,1.000000,4373.580566406,7975.086914062,14324.771484375,8891.146484375,563.760498047,679.754394531
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:02:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,179.415,44.084,0.695707,687.429264,810.386341,123.460949,0,-1.000,1.000,1.000000,4374.125976562,7975.852050781,14325.370117188,8891.783203125,563.791320801,679.793518066
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:04:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,180.108,44.085,0.695720,687.445322,810.391798,123.462484,0,-1.000,1.000,1.000000,4374.643554688,7976.333496094,14323.744140625,8891.574218750,563.805847168,679.805297852
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:06:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,180.801,44.081,0.695676,687.391465,810.373498,123.457336,0,-1.000,1.000,1.000000,4374.248046875,7975.501953125,14324.512695312,8891.420898438,563.757080078,679.754577637
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:08:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,181.493,44.073,0.695574,687.267624,810.331410,123.445497,0,-1.000,1.000,1.000000,4374.053710938,7975.166503906,14323.861328125,8891.027343750,563.645080566,679.637451172
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:10:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,182.186,44.060,0.695414,687.073712,810.265488,123.426958,0,-1.000,1.000,1.000000,4373.591796875,7974.336914062,14319.865234375,8889.265625000,563.469604492,679.438964844
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:12:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,182.878,44.043,0.695196,686.810152,810.175848,123.401757,0,-1.000,1.000,1.000000,4372.388671875,7972.358398438,14318.830078125,8887.859375000,563.231079102,679.182067871
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:14:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,183.569,44.021,0.694921,686.476419,810.062273,123.369841,0,-1.000,1.000,1.000000,4372.236816406,7971.311523438,14314.779296875,8886.109375000,562.929077148,678.857238770
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:16:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,184.605,43.979,0.694400,685.845302,809.847288,123.309468,0,-1.000,1.000,1.000000,4370.077148438,7967.902832031,14307.386718750,8881.789062500,562.358032227,678.229858398
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:18:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,185.295,43.946,0.693981,685.337237,809.674023,123.260851,0,-1.000,1.000,1.000000,4369.438476562,7965.433593750,14301.755859375,8878.876953125,561.898254395,677.732055664
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:20:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,185.984,43.908,0.693504,684.759256,809.476701,123.205526,0,-1.000,1.000,1.000000,4367.475585938,7962.543945312,14295.996093750,8875.338867188,561.375366211,677.163024902
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:22:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,186.672,43.866,0.692970,684.111642,809.255337,123.143514,0,-1.000,1.000,1.000000,4366.386718750,7959.044921875,14290.238281250,8871.890625000,560.789367676,676.532043457
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:24:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,187.359,43.819,0.692378,683.394487,809.009867,123.074816,0,-1.000,1.000,1.000000,4365.274414062,7955.484863281,14282.812500000,8867.857421875,560.140563965,675.830627441
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:26:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,188.044,43.767,0.691729,682.607693,808.740157,122.999414,0,-1.000,1.000,1.000000,4362.695800781,7951.859863281,14276.235351562,8863.596679688,559.428771973,675.063232422
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:28:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,188.729,43.711,0.691022,681.751327,808.446116,122.917306,0,-1.000,1.000,1.000000,4360.876953125,7947.336425781,14265.712890625,8857.975585938,558.654052734,674.215209961
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:30:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,189.412,43.651,0.690258,680.825730,808.127736,122.828514,0,-1.000,1.000,1.000000,4358.609375000,7942.785156250,14259.677734375,8853.691406250,557.816711426,673.321960449
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:32:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,189.753,43.619,0.689855,680.336669,807.959274,122.781579,0,-1.000,1.000,1.000000,4357.682128906,7940.837402344,14253.449218750,8850.656250000,557.374328613,672.839965820
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:34:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,190.433,43.551,0.689005,679.307002,807.604055,122.682720,0,-1.000,1.000,1.000000,4355.187500000,7935.525390625,14243.255859375,8844.656250000,556.442993164,671.830383301
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:36:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,191.112,43.480,0.688098,678.207941,807.224085,122.577132,0,-1.000,1.000,1.000000,4353.178710938,7929.992187500,14233.632812500,8838.933593750,555.448913574,670.761657715
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:38:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,191.790,43.404,0.687133,677.039904,806.819349,122.464844,0,-1.000,1.000,1.000000,4349.807128906,7923.267578125,14221.414062500,8831.496093750,554.392578125,669.608276367
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:40:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,192.465,43.323,0.686112,675.802650,806.389590,122.345817,0,-1.000,1.000,1.000000,4347.147460938,7917.854492188,14207.611328125,8824.205078125,553.273681641,668.394287109
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:42:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,193.139,43.238,0.685034,674.496632,805.934784,122.220081,0,-1.000,1.000,1.000000,4344.224609375,7910.567871094,14195.587890625,8816.793945312,552.092712402,667.116577148
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:44:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,193.810,43.149,0.683899,673.121882,805.454746,122.087623,0,-1.000,1.000,1.000000,4341.105468750,7904.063964844,14180.211914062,8808.460937500,550.849731445,665.764892578
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:46:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,194.814,43.007,0.682090,670.930878,804.686929,121.876295,0,-1.000,1.000,1.000000,4335.062011719,7892.990234375,14157.081054688,8795.044921875,548.868835449,663.609008789
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:48:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,195.480,42.907,0.680813,669.384579,804.142990,121.726984,0,-1.000,1.000,1.000000,4332.034179688,7884.853515625,14142.058593750,8786.315429688,547.471069336,662.097351074
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:50:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,196.143,42.803,0.679479,667.769726,803.573114,121.570906,0,-1.000,1.000,1.000000,4328.048828125,7877.396484375,14123.588867188,8776.345703125,546.011413574,660.507629395
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:52:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,196.805,42.695,0.678090,666.086955,802.977278,121.408102,0,-1.000,1.000,1.000000,4324.037597656,7869.057617188,14105.724609375,8766.273437500,544.490539551,658.855346680
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:54:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,197.464,42.582,0.676643,664.336012,802.355135,121.238527,0,-1.000,1.000,1.000000,4319.787109375,7859.719238281,14088.876953125,8756.128906250,542.908264160,657.140747070
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:56:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,198.120,42.465,0.675141,662.517282,801.706552,121.062196,0,-1.000,1.000,1.000000,4316.034179688,7850.730468750,14071.775390625,8746.179687500,541.264831543,655.367492676
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T12:58:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,198.774,42.344,0.673582,660.630673,801.031212,120.879077,0,-1.000,1.000,1.000000,4311.215820312,7840.685546875,14050.150390625,8734.018554688,539.560363770,653.504394531
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:00:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,199.425,42.219,0.671968,658.676499,800.328934,120.689176,0,-1.000,1.000,1.000000,4306.740722656,7831.707519531,14034.161132812,8724.203125000,537.795043945,651.611022949
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:02:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,199.749,42.155,0.671139,657.674273,799.967668,120.591695,0,-1.000,1.000,1.000000,4304.424804688,7826.626953125,14023.941406250,8718.331054688,536.889709473,650.629028320
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:04:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,200.396,42.024,0.669441,655.619087,799.224519,120.391608,0,-1.000,1.000,1.000000,4299.258789062,7815.799804688,14003.976562500,8706.345703125,535.033569336,648.616577148
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:06:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,201.040,41.889,0.667687,653.496834,798.453815,120.184723,0,-1.000,1.000,1.000000,4294.473632812,7805.344726562,13982.669921875,8694.162109375,533.117004395,646.541015625
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:08:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,201.681,41.750,0.665877,651.307455,797.655194,119.971007,0,-1.000,1.000,1.000000,4289.774414062,7793.714843750,13961.314453125,8681.600585938,531.140197754,644.400390625
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:10:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,202.319,41.607,0.664012,649.051605,796.828538,119.750495,0,-1.000,1.000,1.000000,4284.688476562,7782.793457031,13940.175781250,8669.218750000,529.103637695,642.202270508
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:12:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,202.954,41.460,0.662091,646.729097,795.973411,119.523138,0,-1.000,1.000,1.000000,4279.355468750,7770.076171875,13916.704101562,8655.378906250,527.007202148,639.925292969
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:14:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,203.586,41.309,0.660116,644.340282,795.089558,119.288940,0,-1.000,1.000,1.000000,4273.734375000,7758.745117188,13893.597656250,8642.025390625,524.851318359,637.595214844
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:16:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,204.528,41.075,0.657050,640.633036,793.709153,118.924773,0,-1.000,1.000,1.000000,4264.977539062,7739.545898438,13854.550781250,8619.691406250,521.506225586,633.958740234
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:18:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,205.152,40.915,0.654937,638.079558,792.752120,118.673434,0,-1.000,1.000,1.000000,4259.485351562,7726.422363281,13826.449218750,8604.119140625,519.202697754,631.452026367
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:20:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,205.773,40.751,0.652770,635.460204,791.765062,118.415177,0,-1.000,1.000,1.000000,4253.080566406,7713.133789062,13796.070312500,8587.427734375,516.840209961,628.871826172
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:22:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,206.391,40.583,0.650548,632.775750,790.747816,118.150040,0,-1.000,1.000,1.000000,4247.166015625,7700.199707031,13768.089843750,8571.818359375,514.419372559,626.247314453
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:24:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,207.005,40.411,0.648272,630.026056,789.699864,117.877973,0,-1.000,1.000,1.000000,4240.864257812,7686.624511719,13733.095703125,8553.529296875,511.940277100,623.529602051
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:26:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,207.616,40.236,0.645942,627.211842,788.620995,117.599005,0,-1.000,1.000,1.000000,4235.057617188,7672.829589844,13701.648437500,8536.512695312,509.403442383,620.770812988
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:28:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,208.224,40.058,0.643558,624.332726,787.510560,117.313059,0,-1.000,1.000,1.000000,4228.322265625,7658.015625000,13667.078125000,8517.805664062,506.808746338,617.932006836
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:30:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,208.828,39.875,0.641120,621.389492,786.368342,117.020170,0,-1.000,1.000,1.000000,4221.690429688,7642.793457031,13628.531250000,8497.671875000,504.156768799,615.017395020
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:32:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,209.129,39.783,0.639882,619.893943,785.785192,116.871118,0,-1.000,1.000,1.000000,4218.127929688,7635.718750000,13610.921875000,8488.255859375,502.809478760,613.547241211
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:34:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,209.727,39.596,0.637364,616.854562,784.594299,116.567733,0,-1.000,1.000,1.000000,4211.147460938,7620.166015625,13572.333984375,8467.882812500,500.071807861,610.543823242
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:36:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,210.323,39.405,0.634793,613.751970,783.370603,116.257382,0,-1.000,1.000,1.000000,4204.229003906,7604.959472656,13534.515625000,8447.902343750,497.277832031,607.489135742
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:38:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,210.915,39.210,0.632168,610.585858,782.113398,115.939986,0,-1.000,1.000,1.000000,4196.761718750,7589.533203125,13496.583984375,8427.626953125,494.427337646,604.374145508
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:40:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,211.504,39.013,0.629491,607.356660,780.822253,115.615538,0,-1.000,1.000,1.000000,4189.275390625,7573.516113281,13456.558593750,8406.449218750,491.520843506,601.191406250
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:42:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,212.089,38.812,0.626762,604.064694,779.496671,115.284019,0,-1.000,1.000,1.000000,4181.418945312,7556.817382812,13419.048828125,8385.761718750,488.558532715,597.959167480
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:44:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,212.670,38.607,0.623980,600.710534,778.136241,114.945435,0,-1.000,1.000,1.000000,4173.813476562,7540.471679688,13377.239257812,8363.841796875,485.541107178,594.655761719
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:46:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,213.535,38.295,0.619709,595.562903,776.028885,114.424211,0,-1.000,1.000,1.000000,4162.320312500,7515.186523438,13312.291992188,8329.933593750,480.911804199,589.584106445
