Unnamed: 0,sim_irradiance_wm2,sim_comp_amb_lux,sim_comp_direct_lux,sim_azimuth,sim_altitude,sim_sun_visibility,sim_center_hit_distance,sim_sky_view_factor,raw_r_lux,raw_b_lux,raw_g_lux,sim_geom_factor,sim_cs_ghi,sim_cs_dni,sim_cs_dhi,real_irradiance,air_temp,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,cloud_opacity,dewpoint_temp,dhi,dni,ghi,precipitable_water,precipitation_rate,relative_humidity,surface_pressure,wind_direction_10m,wind_speed_10m,zenith,pm10,weather_CLEAR,weather_DRIZZLE,weather_FROST,weather_HAZY,weather_INTERMITTENT RAIN,weather_MOSTLY CLEAR,weather_MOSTLY CLOUDY,weather_MOSTLY SUNNY,weather_OVERCAST,weather_PARTLY CLOUDY,weather_RAIN,weather_SUNNY,weather_THUNDERSTORM,weather_WINDY,date,sensor
2025-04-03 10:08:00,331.24495451075046,7211.141113281,48825.2109375,104.263,24.009,1.0,-1.0,0.99408,4087.593994141,10848.21484375,6697.613769531,0.406877,330.37128699021656,616.8587782674371,83.41247188661998,41.13846153846154,9.0,-104.6,79.4,698.0,355.2,78.9,7.9,75.2,0.0,75.2,24.32,1.86,94.54,961.28,163.2,2.8,66.4,27.92,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 10:10:00,337.0460573801942,7259.229003906,49529.265625,104.629,24.377,1.0,-1.0,0.99408,4102.404785156,10938.510742188,6736.770507812,0.412744,337.7312022595544,622.8383263931158,84.40003220346887,41.05833333333333,9.0,-105.0,80.0,703.0,362.0,77.9,7.9,80.0,0.0,80.0,24.3,1.8,94.5,961.3,163.0,2.8,66.0,27.9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 10:14:00,348.64297101666625,7349.081054688,50927.7578125,105.367,25.113,1.0,-1.0,0.99408,4132.727539062,11102.778320312,6811.737304688,0.424398,345.08198320034404,628.6736144060718,85.37412817538984,53.325,9.0,-105.8,80.8,712.2,374.8,76.42,7.9,88.8,0.0,88.8,24.26,1.8,94.38,961.3,162.2,2.84,65.6,27.86,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 10:16:00,357.45169490204114,7420.125976562,51968.00390625,105.926,25.662,1.0,-1.0,0.99408,4154.068359375,11235.358398438,6870.94921875,0.433067,348.75362376470474,631.5385747675402,85.8562455174685,59.10833333333333,9.0,-106.2,81.2,716.8,381.2,75.68,7.9,93.2,0.0,93.2,24.24,1.8,94.32,961.3,161.8,2.86,65.4,27.84,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 10:18:00,363.3280227509204,7465.629882812,52657.296875,106.301,26.028,1.0,-1.0,0.99408,4170.052734375,11317.879882812,6908.955566406,0.438811,352.42259609138324,634.3691458267785,86.33513683473836,65.27083333333333,9.0,-106.6,81.6,721.4,387.6,74.94,7.9,97.6,0.0,97.6,24.22,1.8,94.26,961.3,161.4,2.88,65.2,27.82,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 10:20:00,369.1929079740179,7508.654296875,53343.12890625,106.677,26.393,1.0,-1.0,0.99408,4185.786132812,11393.41796875,6946.758300781,0.444526,356.0887768062485,637.1658646511082,86.8108466468874,65.2625,9.0,-107.0,82.0,726.0,394.0,74.2,7.9,102.0,0.0,102.0,24.2,1.8,94.2,961.3,161.0,2.9,65.0,27.8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 10:22:00,375.0965114403719,7553.090820312,54025.51171875,107.056,26.757,1.0,-1.0,0.99408,4200.2265625,11476.953125,6982.091796875,0.450213,363.41228078698265,642.6598440101428,87.75289486364699,66.33749999999999,9.0,-107.2,82.4,730.2,400.6,74.0,7.9,104.4,0.0,104.4,24.18,1.8,94.12,961.32,160.8,2.9,64.6,27.76,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 10:24:00,381.0055111738828,7596.518554688,54704.31640625,107.437,27.121,1.0,-1.0,0.99408,4213.877929688,11559.25390625,7016.424804688,0.455869,370.72319126528305,648.0246124703733,88.682726759476,74.5125,9.0,-107.4,82.8,734.4,407.2,73.8,7.9,106.8,0.0,106.8,24.16,1.8,94.04,961.34,160.6,2.9,64.2,27.72,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 10:26:00,386.912494061448,7638.418457031,55379.5546875,107.821,27.484,1.0,-1.0,0.99408,4227.961914062,11637.043945312,7050.249023438,0.461496,378.0205955806186,653.2641180982447,89.60066402140569,82.14166666666667,9.0,-107.6,83.2,738.6,413.8,73.60000000000001,7.9,109.2,0.0,109.2,24.14,1.8,93.96,961.36,160.4,2.9,63.8,27.68,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 10:28:00,392.82676704968486,7679.614746094,56051.13671875,108.206,27.846,1.0,-1.0,0.99408,4242.804199219,11708.614257812,7087.425292969,0.467093,385.30361086900814,658.3821629990911,90.50701411521891,83.0,9.0,-107.8,83.6,742.8,420.4,73.4,7.9,111.6,0.0,111.6,24.12,1.8,93.88,961.38,160.2,2.9,63.4,27.64,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 10:30:00,398.7399055161658,7719.533203125,56719.0390625,108.593,28.207,1.0,-1.0,0.99408,4256.131835938,11780.3515625,7122.116210938,0.472659,392.5713822319003,663.3824088048385,91.40207094016733,84.23333333333333,9.0,-108.0,84.0,747.0,427.0,73.2,7.9,114.0,0.0,114.0,24.1,1.8,93.8,961.4,160.0,2.9,63.0,27.6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 10:32:00,401.7083555869767,7739.989257812,57051.5859375,108.788,28.387,1.0,-1.0,0.99408,4263.109375,11818.3359375,7138.521484375,0.47543,399.82308104513424,668.2683820338198,92.2861154553176,89.10000000000001,9.0,-108.4,84.4,750.6,433.2,73.34,7.88,115.0,0.0,115.0,24.08,1.8,93.74,961.42,159.8,2.92,62.6,27.56,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 10:34:00,407.67788707939087,7782.635253906,57713.83203125,109.179,28.747,1.0,-1.0,0.99408,4277.08984375,11899.744140625,7171.072265625,0.480949,407.05790339593415,673.0434793095685,93.15941627807337,99.14166666666668,9.0,-108.8,84.8,754.2,439.4,73.48,7.86,116.0,0.0,116.0,24.06,1.8,93.68,961.44,159.6,2.94,62.2,27.52,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 10:36:00,413.6710071436615,7826.125,58372.265625,109.573,29.107,1.0,-1.0,0.99408,4290.911132812,11983.07421875,7204.388183594,0.486436,414.2750686370372,677.7109724290094,94.02223025555838,119.7625,9.0,-109.2,85.2,757.8,445.6,73.62,7.84,117.0,0.0,117.0,24.04,1.8,93.62,961.46,159.4,2.96,61.8,27.48,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 10:38:00,419.61231991915673,7864.769042969,59026.83984375,109.969,29.465,1.0,-1.0,0.99408,4303.601074219,12055.1953125,7235.509277344,0.49189,421.4738180480831,682.2740132733868,94.87480300965132,143.77916666666667,9.0,-109.6,85.6,761.4,451.8,73.76,7.82,118.0,0.0,118.0,24.02,1.8,93.56,961.48,159.2,2.98,61.4,27.44,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 10:40:00,425.5247472694416,7900.450195312,59677.44921875,110.367,29.822,1.0,-1.0,0.99408,4316.694335938,12117.8828125,7266.7734375,0.497312,428.6534135953208,686.7356385576976,95.7173694565376,151.89166666666668,9.0,-110.0,86.0,765.0,458.0,73.9,7.8,119.0,0.0,119.0,24.0,1.8,93.5,961.5,159.0,3.0,61.0,27.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 10:42:00,431.4385335923848,7935.538085938,60324.10546875,110.768,30.179,1.0,-1.0,0.99408,4329.224609375,12180.918945312,7296.469726562,0.502701,435.81313678151395,691.098774416376,96.5501543016914,143.85416666666666,9.0,-110.4,86.6,768.2,464.2,73.52000000000001,7.8,122.6,0.0,122.6,23.98,1.8,93.44,961.5,158.8,3.0,60.6,27.36,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 10:44:00,437.3729655796601,7971.615722656,60966.73828125,111.171,30.534,1.0,-1.0,0.99408,4341.765136719,12246.130859375,7326.951171875,0.508056,442.95228757867505,695.3662408245965,97.37337251123444,121.92083333333332,9.0,-110.8,87.2,771.4,470.4,73.14,7.8,126.2,0.0,126.2,23.96,1.8,93.38,961.5,158.6,3.0,60.2,27.32,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 10:46:00,443.38953153547584,8013.500976562,61605.27734375,111.577,30.889,1.0,-1.0,0.99408,4354.932617188,12323.9296875,7361.638671875,0.513377,450.07018343692636,699.5407558558752,98.18722976062963,95.2625,9.0,-111.2,87.8,774.6,476.6,72.76,7.8,129.8,0.0,129.8,23.94,1.8,93.32,961.5,158.4,3.0,59.8,27.28,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 10:48:00,452.2948713257025,8066.430664062,62555.3515625,112.191,31.419,1.0,-1.0,0.99408,4373.998046875,12425.379882812,7399.9140625,0.521295,457.16615836338815,703.6249397777054,98.99192286167516,87.73333333333333,9.0,-111.6,88.4,777.8,482.8,72.38,7.8,133.4,0.0,133.4,23.92,1.8,93.26,961.5,158.2,3.0,59.4,27.24,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 10:50:00,458.2625482026194,8103.725585938,63183.49609375,112.604,31.771,1.0,-1.0,0.99408,4385.6328125,12496.465820312,7429.077148438,0.526529,464.2395620655467,707.621318987806,99.78764016875374,88.77499999999999,9.0,-112.0,89.0,781.0,489.0,72.0,7.8,137.0,0.0,137.0,23.9,1.8,93.2,961.5,158.0,3.0,59.0,27.2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 10:52:00,464.2184685667373,8139.953125,63807.38671875,113.02,32.122,1.0,-1.0,0.99408,4397.66015625,12563.743164062,7458.45703125,0.531728,471.28975915403424,711.5323297942192,100.57456196528062,91.50416666666666,9.0,-112.4,89.4,783.8,495.0,72.34,7.8,137.0,0.0,137.0,23.88,1.8,93.14,961.52,157.8,3.0,58.6,27.14,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 10:54:00,470.139018699256,8173.383789062,64426.99609375,113.439,32.472,1.0,-1.0,0.99408,4409.592773438,12622.805664062,7487.751953125,0.536892,478.31612840020176,715.3603220430083,101.35286083126891,102.92083333333332,9.0,-112.8,89.8,786.6,501.0,72.68,7.8,137.0,0.0,137.0,23.86,1.8,93.08,961.54,157.6,3.0,58.2,27.08,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 10:56:00,476.0325377212603,8204.771484375,65042.24609375,113.86,32.821,1.0,-1.0,0.99408,4421.620117188,12677.559570312,7515.133300781,0.542019,485.31806204427,719.1075625976907,102.12270199291305,118.45,9.0,-113.2,90.2,789.4,507.0,73.02,7.8,137.0,0.0,137.0,23.84,1.8,93.02,961.56,157.4,3.0,57.8,27.02,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 10:58:00,481.9204821837207,8235.846679688,65653.1015625,114.285,33.169,1.0,-1.0,0.99408,4433.114746094,12731.220703125,7543.203125,0.547109,492.29496515019787,722.7762386748202,102.88424365505716,126.99583333333334,9.0,-113.6,90.6,792.2,513.0,73.36,7.8,137.0,0.0,137.0,23.82,1.8,92.96,961.58,157.2,3.0,57.4,26.96,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:00:00,487.8061751785398,8266.942382812,66259.5390625,114.712,33.516,1.0,-1.0,0.99408,4444.684082031,12786.337890625,7569.8046875,0.552163,499.24625500374555,726.3684610403344,103.63763731738754,119.3125,9.0,-114.0,91.0,795.0,519.0,73.7,7.8,137.0,0.0,137.0,23.8,1.8,92.9,961.6,157.0,3.0,57.0,26.9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:02:00,490.7474222133153,8282.486328125,66561.0625,114.927,33.688,1.0,-1.0,0.99408,4450.068359375,12814.05078125,7583.33984375,0.554676,502.71211606550463,728.1365415473068,104.01132423314408,112.97916666666669,9.0,-114.6,91.2,797.6,524.8,74.72,7.8,132.8,0.0,132.8,23.78,1.82,92.86,961.62,156.2,3.02,56.8,26.86,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:04:00,496.632295687105,8314.005859375,67160.7578125,115.359,34.033,1.0,-1.0,0.99408,4461.005859375,12870.650390625,7610.360839844,0.559673,506.1713605504941,729.8862670713955,104.38302807515754,113.73333333333332,9.0,-115.2,91.4,800.2,530.6,75.74,7.8,128.6,0.0,128.6,23.76,1.84,92.82,961.64,155.4,3.04,56.6,26.82,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:06:00,502.500945429758,8344.732421875,67755.890625,115.795,34.377,1.0,-1.0,0.99408,4472.002929688,12927.15234375,7635.04296875,0.564632,509.6239188126371,731.6178812987896,104.75276602656692,115.6625,9.0,-115.8,91.6,802.8,536.4,76.76,7.8,124.4,0.0,124.4,23.74,1.86,92.78,961.66,154.6,3.06,56.4,26.78,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:08:00,508.3640886328213,8375.572265625,68346.4296875,116.233,34.719,1.0,-1.0,0.99408,4483.237304688,12982.650390625,7660.826171875,0.569554,513.0697218708685,733.3316236885298,105.12055490521993,111.26666666666668,9.0,-116.4,91.8,805.4,542.2,77.78,7.8,120.2,0.0,120.2,23.72,1.88,92.74,961.68,153.8,3.08,56.2,26.74,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:10:00,514.1978204802195,8404.806640625,68932.3046875,116.675,35.06,1.0,-1.0,0.99408,4493.174804688,13037.0390625,7684.206542969,0.574436,516.5087013945632,735.0277295573842,105.48641117185872,97.3125,9.0,-117.0,92.0,808.0,548.0,78.8,7.8,116.0,0.0,116.0,23.7,1.9,92.7,961.7,153.0,3.1,56.0,26.7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:12:00,520.0381565228678,8435.252929688,69513.5234375,117.12,35.4,1.0,-1.0,0.99408,4503.420898438,13094.943359375,7707.393066406,0.579279,523.3659196839506,738.3679527845505,106.21238997425701,86.75416666666666,9.0,-117.4,92.4,810.4,553.6,78.42,7.82,119.4,0.0,119.4,23.68,1.9,92.68,961.72,152.0,3.1,55.6,26.64,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:14:00,525.8413104553111,8463.708984375,70089.9609375,117.569,35.738,1.0,-1.0,0.99408,4513.556152344,13145.327148438,7732.243652344,0.584083,530.1950395204627,741.6403537795621,106.93082727618474,78.92083333333333,9.0,-117.8,92.8,812.8,559.2,78.04,7.84,122.8,0.0,122.8,23.66,1.9,92.66,961.74,151.0,3.1,55.2,26.58,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:16:00,534.530735186328,8506.944335938,70945.6875,118.249,36.243,1.0,-1.0,0.99408,4528.871582031,13225.606445312,7766.356445312,0.591214,536.9955362953095,744.8466741954029,107.64184269748603,88.18333333333334,9.0,-118.2,93.2,815.2,564.8,77.66,7.86,126.2,0.0,126.2,23.64,1.9,92.64,961.76,150.0,3.1,54.8,26.52,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:18:00,540.3280209330984,8537.41015625,71510.125,118.706,36.578,1.0,-1.0,0.99408,4538.336914062,13284.078125,7789.814453125,0.595918,543.7668945622014,747.9885969462772,108.34555086405089,101.475,9.0,-118.6,93.6,817.6,570.4,77.28,7.88,129.6,0.0,129.6,23.62,1.9,92.62,961.78,149.0,3.1,54.4,26.46,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:20:00,546.0837864640514,8565.849609375,72069.6796875,119.167,36.911,1.0,-1.0,0.99408,4548.587402344,13338.892578125,7810.067382812,0.600581,550.5086076728527,751.0677485112444,109.04206162543113,104.625,9.0,-119.0,94.0,820.0,576.0,76.9,7.9,133.0,0.0,133.0,23.6,1.9,92.6,961.8,148.0,3.1,54.0,26.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:22:00,551.8131551517905,8593.53125,72624.2890625,119.632,37.243,1.0,-1.0,0.99408,4557.972167969,13390.608398438,7832.013671875,0.605202,557.220177435316,754.0857011383738,109.73148026201068,97.49583333333334,9.0,-119.4,94.4,822.0,581.4,80.32000000000001,7.92,113.6,0.0,113.6,23.6,1.9,92.58,961.8,147.0,3.12,53.6,26.36,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:24:00,557.5380094998973,8622.201171875,73173.9453125,120.101,37.574,1.0,-1.0,0.99408,4567.069335938,13447.322265625,7852.212890625,0.609783,563.9011137935718,757.0439749536802,110.41390768227524,89.35416666666667,9.0,-119.8,94.8,824.0,586.8,83.74000000000001,7.94,94.2,0.0,94.2,23.6,1.9,92.56,961.8,146.0,3.14,53.2,26.32,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:26:00,563.2396967195589,8650.545898438,73718.578125,120.573,37.903,1.0,-1.0,0.99408,4577.345703125,13501.70703125,7872.583984375,0.614321,570.5509345269144,759.94403997897,111.08944061069184,93.775,9.0,-120.2,95.2,826.0,592.2,87.16,7.96,74.80000000000001,0.0,74.80000000000001,23.6,1.9,92.54,961.8,145.0,3.16,52.8,26.28,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:28:00,568.9095367853294,8677.999023438,74258.140625,121.05,38.23,1.0,-1.0,0.99408,4586.582519531,13554.088867188,7893.324707031,0.618818,577.1691649677875,762.7873180625907,111.75817176667971,102.47916666666669,9.0,-120.6,95.6,828.0,597.6,90.58,7.98,55.400000000000006,0.0,55.400000000000006,23.6,1.9,92.52,961.8,144.0,3.18,52.4,26.24,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:30:00,574.5648517039615,8705.951171875,74792.6328125,121.53,38.555,1.0,-1.0,0.99408,4595.755859375,13607.349609375,7914.747070312,0.623272,583.7553377368286,765.5751847269194,112.42019003514002,128.73333333333332,9.0,-121.0,96.0,830.0,603.0,94.0,8.0,36.0,0.0,36.0,23.6,1.9,92.5,961.8,143.0,3.2,52.0,26.2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:32:00,577.3766328121349,8719.359375,75057.9453125,121.772,38.718,1.0,-1.0,0.99408,4600.72265625,13632.427734375,7924.925292969,0.625483,587.0362583696624,766.9487563969865,112.74870860473027,143.52916666666667,9.0,-121.6,96.0,832.4,608.2,93.98,8.0,36.4,0.0,36.4,23.58,1.9,92.48,961.82,142.2,3.2,51.8,26.12,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:34:00,582.9888376785055,8746.6484375,75584.6953125,122.258,39.041,1.0,-1.0,0.99408,4609.3515625,13687.1484375,7943.443359375,0.629872,590.3089924939695,768.308970936299,113.07558062897454,145.9625,9.0,-122.2,96.0,834.8,613.4,93.96,8.0,36.8,0.0,36.8,23.56,1.9,92.46,961.84,141.4,3.2,51.6,26.04,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:36:00,588.5513150289972,8771.998046875,76106.2421875,122.749,39.362,1.0,-1.0,0.99408,4618.432617188,13734.9375,7962.622558594,0.634219,593.5734836287593,769.6559880307806,113.40081621115172,139.7125,9.0,-122.8,96.0,837.2,618.6,93.94,8.0,37.2,0.0,37.2,23.54,1.9,92.44,961.86,140.6,3.2,51.4,25.96,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:38:00,594.0958073327746,8797.93359375,76622.546875,123.243,39.682,1.0,-1.0,0.99408,4626.975585938,13785.715820312,7981.107421875,0.638521,596.8296757045312,770.9899647889741,113.72442524400873,135.44583333333333,9.0,-123.4,96.0,839.6,623.8,93.92,8.0,37.6,0.0,37.6,23.52,1.9,92.42,961.88,139.8,3.2,51.2,25.88,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:40:00,599.6189529187673,8824.278320312,77133.5859375,123.742,39.999,1.0,-1.0,0.99408,4636.114257812,13837.66796875,7999.053222656,0.64278,600.0775130567181,772.3110557909977,114.04641741421455,139.64583333333334,9.0,-124.0,96.0,842.0,629.0,93.9,8.0,38.0,0.0,38.0,23.5,1.9,92.4,961.9,139.0,3.2,51.0,25.8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:42:00,605.100220656684,8849.551757812,77639.3203125,124.245,40.315,1.0,-1.0,0.99408,4644.129882812,13886.5859375,8017.939453125,0.646994,606.547902918761,774.9151864912329,114.6855889089498,127.66666666666669,9.0,-124.4,96.2,844.2,634.0,89.46000000000001,8.02,67.4,0.0,67.4,23.48,1.9,92.38,961.92,138.0,3.22,50.6,25.74,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:44:00,610.5339428387078,8873.44921875,78139.6640625,124.753,40.629,1.0,-1.0,0.99408,4652.390136719,13932.174804688,8035.78125,0.651164,612.9842157600418,777.4695679983836,115.31840422989836,122.59583333333336,9.0,-124.8,96.4,846.4,639.0,85.02000000000001,8.04,96.8,0.0,96.8,23.46,1.9,92.36,961.94,137.0,3.24,50.2,25.68,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:46:00,615.9181197956682,8895.861328125,78634.640625,125.265,40.942,1.0,-1.0,0.99408,4660.528320312,13975.291992188,8051.76171875,0.655289,619.3860202169194,779.9753506845533,115.9449338823901,135.84583333333333,9.0,-125.2,96.6,848.6,644.0,80.58000000000001,8.06,126.2,0.0,126.2,23.44,1.9,92.34,961.96,136.0,3.26,49.8,25.62,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:48:00,623.8997384499389,8926.821289062,79366.8828125,126.042,41.406,1.0,-1.0,0.99408,4672.797363281,14028.568359375,8079.09765625,0.661391,625.7528908393205,782.4336488172265,116.56524546782617,136.13750000000002,9.0,-125.6,96.8,850.8,649.0,76.14,8.08,155.6,0.0,155.6,23.42,1.9,92.32,961.98,135.0,3.28,49.4,25.56,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:50:00,629.1911488124066,8948.361328125,79848.203125,126.565,41.713,1.0,-1.0,0.99408,4680.466796875,14068.109375,8096.507324219,0.665402,632.0844079234952,784.8455418905216,117.17940380327104,131.92916666666667,9.0,-126.0,97.0,853.0,654.0,71.7,8.1,185.0,0.0,185.0,23.4,1.9,92.3,962.0,134.0,3.3,49.0,25.5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:52:00,634.4097714214679,8966.993164062,80323.9765625,127.093,42.018,1.0,-1.0,0.99408,4688.366699219,14098.391601562,8114.221679688,0.669366,635.2367792636338,786.0344146783558,117.4841950244446,149.0375,9.0,-126.6,97.0,855.0,658.8,69.88,8.12,198.8,0.0,198.8,23.38,1.9,92.28,962.0,133.2,3.34,48.8,25.42,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:54:00,639.5806919999194,8984.6875,80794.21875,127.626,42.321,1.0,-1.0,0.99408,4696.205078125,14127.724609375,8130.133300781,0.673285,638.3801573545055,787.2120759001994,117.78747103564046,186.6833333333333,9.0,-127.2,97.0,857.0,663.6,68.06,8.139999999999999,212.6,0.0,212.6,23.36,1.9,92.26,962.0,132.4,3.38,48.6,25.34,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:56:00,644.7267043648411,9003.314453125,81258.8515625,128.164,42.622,1.0,-1.0,0.99408,4704.110839844,14159.515625,8146.314453125,0.677157,641.5144912806529,788.3786512717701,118.08923920590428,201.9958333333333,9.0,-127.8,97.0,859.0,668.4,66.24000000000001,8.16,226.4,0.0,226.4,23.34,1.9,92.24,962.0,131.6,3.42,48.4,25.26,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 11:58:00,649.8513988171792,9023.241210938,81717.8359375,128.707,42.92,1.0,-1.0,0.99408,4711.904296875,14195.630859375,8162.189453125,0.680982,644.639730457843,789.5342645649825,118.38950675076057,187.525,9.0,-128.4,97.0,861.0,673.2,64.42,8.18,240.2,0.0,240.2,23.32,1.9,92.22,962.0,130.8,3.46,48.2,25.18,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 12:00:00,654.9134018344877,9041.370117188,82171.15625,129.254,43.217,1.0,-1.0,0.99408,4719.385742188,14227.064453125,8177.661132812,0.68476,647.7558246288928,790.6790376433493,118.68828073535997,201.175,9.0,-129.0,97.0,863.0,678.0,62.6,8.2,254.0,0.0,254.0,23.3,1.9,92.2,962.0,130.0,3.5,48.0,25.1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 12:02:00,657.4310727312829,9050.569335938,82395.6796875,129.53,43.364,1.0,-1.0,0.99408,4723.069335938,14243.54296875,8185.096679688,0.686631,653.9603785348604,792.9365412747811,119.28137555089586,187.9375,9.2,-129.6,97.0,864.8,682.4,64.88,8.2,239.6,0.0,239.6,23.3,1.82,92.16,962.02,129.8,3.52,47.6,25.040000000000003,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 12:04:00,662.4376521733902,9069.11328125,82840.453125,130.085,43.657,1.0,-1.0,0.99408,4730.291503906,14276.169921875,8200.876953125,0.690337,660.1277573308587,795.1521002048911,119.8685772813634,148.97916666666666,9.4,-130.2,97.0,866.6,686.8,67.16,8.2,225.2,0.0,225.2,23.3,1.74,92.12,962.04,129.6,3.54,47.2,24.98,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 12:06:00,667.3724733728558,9085.40234375,83279.453125,130.645,43.947,1.0,-1.0,0.99408,4737.578125,14302.876953125,8215.75,0.693995,666.257570334352,797.3266240815628,120.44993733942658,134.9,9.6,-130.8,97.0,868.4,691.2,69.44,8.2,210.8,0.0,210.8,23.3,1.66,92.08,962.06,129.4,3.56,46.8,24.92,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
2025-04-03 12:08:00,672.2743083882438,9102.47265625,83712.671875,131.21,44.235,1.0,-1.0,0.99408,4744.577148438,14333.283203125,8229.555664062,0.697606,672.3494317342013,799.4609951701042,121.02550501052951,140.96666666666667,9.8,-131.4,97.0,870.2,695.6,71.72,8.2,196.4,0.0,196.4,23.3,1.58,92.04,962.08,129.2,3.58,46.4,24.86,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-04-03,P0
