sensor_name,sensor_guid,utc,pos_x,pos_y,pos_z,n_x,n_y,n_z,side_px,warmup,azimuth_deg,altitude_deg,geometric_factor,clearsky_ghi_wm2,clearsky_dni_wm2,clearsky_dhi_wm2,sun_occluded,sun_hit_distance_m,sun_visibility,sky_view_factor,raw_r_lux,raw_g_lux,raw_b_lux,sim_comp_amb_lux,sim_comp_direct_lux
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T15:16:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,240.628,37.185,0.604386,570.296278,759.833785,111.063638,0,-1.000,1.000,1.000000,4237.221191406,7561.093261719,12657.488281250,8151.934570312,72526.281250000
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T15:18:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,241.323,36.686,0.597431,562.002512,756.207883,110.220359,0,-1.000,1.000,1.000000,4222.998535156,7526.628906250,12564.750000000,8104.792968750,71691.742187500
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T15:20:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,241.553,36.519,0.595092,559.214701,754.973610,109.935609,0,-1.000,1.000,1.000000,4217.813476562,7514.287597656,12538.527343750,8090.209960938,71411.093750000
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T15:22:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,242.237,36.016,0.588016,550.783365,751.192218,109.070362,0,-1.000,1.000,1.000000,4202.563964844,7479.592773438,12458.795898438,8046.984375000,70561.914062500
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T15:24:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,242.463,35.848,0.585637,547.950329,749.904986,108.778234,0,-1.000,1.000,1.000000,4197.653808594,7466.609375000,12434.794921875,8033.019042969,70276.445312500
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T15:26:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,243.137,35.341,0.578441,539.385063,745.961127,107.890652,0,-1.000,1.000,1.000000,4182.400390625,7429.386718750,12352.442382812,7988.076660156,69412.906250000
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T15:28:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,243.359,35.171,0.576022,536.507959,744.618501,107.591009,0,-1.000,1.000,1.000000,4177.408691406,7417.260742188,12324.337890625,7973.002929688,69122.695312500
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T15:30:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,244.023,34.660,0.568709,527.811819,740.504407,106.680618,0,-1.000,1.000,1.000000,4160.981445312,7381.182128906,12235.674804688,7925.946289062,68245.023437500
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T15:32:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,244.461,34.318,0.563784,521.960992,737.688079,106.064028,0,-1.000,1.000,1.000000,4149.608398438,7352.630859375,12180.619140625,7894.286132812,67654.125000000
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T15:34:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,244.679,34.146,0.561308,519.019993,736.257414,105.752824,0,-1.000,1.000,1.000000,4143.926757812,7340.883789062,12149.796875000,7878.202148438,67356.953125000
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T15:36:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,245.328,33.630,0.553822,510.134651,731.872799,104.807356,0,-1.000,1.000,1.000000,4127.672363281,7298.720703125,12068.988281250,7831.793945312,66458.648437500
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T15:38:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,245.543,33.457,0.551308,507.152300,730.379741,104.488204,0,-1.000,1.000,1.000000,4121.462890625,7285.315917969,12037.894531250,7814.891601562,66156.953125000
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T15:40:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,246.182,32.937,0.543710,498.145328,725.803657,103.518667,0,-1.000,1.000,1.000000,4104.416015625,7244.499023438,11961.573242188,7770.163085938,65245.199218750
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T15:42:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,246.394,32.763,0.541159,495.123338,724.245351,103.191424,0,-1.000,1.000,1.000000,4097.870605469,7229.500000000,11939.605468750,7755.659179688,64939.085937500
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T15:44:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,247.025,32.239,0.533452,485.998751,719.468326,102.197242,0,-1.000,1.000,1.000000,4079.792480469,7187.830566406,11848.583007812,7705.402343750,64014.199218750
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T15:46:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,247.233,32.064,0.530865,482.938144,717.841335,101.861671,0,-1.000,1.000,1.000000,4074.312255859,7171.904296875,11810.438476562,7685.551757812,63703.746093750
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T15:48:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,247.855,31.537,0.523050,473.700371,712.853396,100.842243,0,-1.000,1.000,1.000000,4056.295166016,7129.877441406,11718.424804688,7634.866210938,62766.031250000
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T15:50:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,248.061,31.361,0.520428,470.602362,711.154123,100.498103,0,-1.000,1.000,1.000000,4049.136474609,7113.440429688,11687.853515625,7616.810546875,62451.324218750
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T15:52:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,248.675,30.831,0.512508,461.254812,705.943949,99.452642,0,-1.000,1.000,1.000000,4031.349609375,7068.799316406,11579.541015625,7559.897460938,61501.000000000
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T15:54:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,248.878,30.654,0.509852,458.121479,704.168999,99.099761,0,-1.000,1.000,1.000000,4024.684082031,7055.020507812,11535.455078125,7538.386718750,61182.195312500
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T15:56:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,249.484,30.121,0.501830,448.668579,698.724966,98.027506,0,-1.000,1.000,1.000000,4005.247314453,7007.397460938,11451.904296875,7488.183593750,60219.589843750
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T15:58:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,249.685,29.943,0.499139,445.500878,696.870029,97.665559,0,-1.000,1.000,1.000000,3999.290527344,6994.177246094,11422.945312500,7472.138183594,59896.738281250
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:00:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,250.283,29.408,0.491018,435.947430,691.179807,96.565705,0,-1.000,1.000,1.000000,3978.976074219,6944.620117188,11325.807617188,7416.467773438,58922.164062500
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:02:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,250.679,29.049,0.485563,429.538361,687.279532,95.820700,0,-1.000,1.000,1.000000,3965.999511719,6915.270507812,11249.322265625,7376.864257812,58267.582031250
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:04:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,250.876,28.870,0.482824,426.321790,685.296305,95.444572,0,-1.000,1.000,1.000000,3958.249511719,6899.011718750,11212.446289062,7356.569335938,57938.832031250
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:06:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,251.463,28.331,0.474557,416.626126,679.211252,94.301544,0,-1.000,1.000,1.000000,3938.148925781,6849.034179688,11103.205078125,7296.795898438,56946.859375000
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:08:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,251.658,28.150,0.471786,413.379343,677.136796,93.915590,0,-1.000,1.000,1.000000,3931.176757812,6832.083007812,11065.610351562,7276.290039062,56614.332031250
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:10:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,252.238,27.608,0.463426,403.595087,670.770168,92.742491,0,-1.000,1.000,1.000000,3909.738769531,6778.648437500,10961.006835938,7216.464843750,55611.167968750
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:12:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,252.430,27.427,0.460625,400.319475,668.599149,92.346308,0,-1.000,1.000,1.000000,3901.819335938,6761.105468750,10927.699218750,7196.874511719,55274.941406250
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:14:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,253.004,26.883,0.452174,390.451785,661.934966,91.141984,0,-1.000,1.000,1.000000,3880.027099609,6710.193359375,10819.474609375,7136.564941406,54260.886718750
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:16:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,253.194,26.701,0.449342,387.149195,659.661925,90.735182,0,-1.000,1.000,1.000000,3873.322265625,6691.293945312,10782.776367188,7115.797851562,53921.074218750
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:18:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,253.762,26.155,0.440803,377.203167,652.682819,89.498334,0,-1.000,1.000,1.000000,3848.844482422,6637.072753906,10670.214843750,7052.043945312,52896.406250000
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:20:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,253.950,25.973,0.437943,373.875559,650.301912,89.080488,0,-1.000,1.000,1.000000,3841.710693359,6620.021484375,10639.062500000,7033.598632812,52553.144531250
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:22:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,254.512,25.424,0.429318,363.857117,642.989643,87.809769,0,-1.000,1.000,1.000000,3817.741699219,6562.298828125,10524.960937500,6968.333984375,51518.214843750
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:24:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,254.698,25.241,0.426430,360.506192,640.494340,87.380368,0,-1.000,1.000,1.000000,3811.021972656,6543.581054688,10478.306640625,6944.303710938,51171.570312500
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:26:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,255.253,24.691,0.417723,350.421243,632.829094,86.074264,0,-1.000,1.000,1.000000,3787.627929688,6488.341796875,10363.694335938,6879.888183594,50126.710937500
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:28:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,255.438,24.507,0.414807,347.049576,630.212973,85.632851,0,-1.000,1.000,1.000000,3778.654052734,6468.735351562,10328.279296875,6858.556640625,49776.828125000
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:30:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,255.988,23.955,0.406020,336.904292,622.173433,84.289697,0,-1.000,1.000,1.000000,3755.717285156,6410.548828125,10198.941406250,6788.402343750,48722.343750000
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:32:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,256.353,23.586,0.400129,330.118063,616.650547,83.378270,0,-1.000,1.000,1.000000,3739.542968750,6370.387207031,10111.990234375,6740.640136719,48015.480468750
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:34:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,256.534,23.402,0.397174,326.718185,613.838359,82.917590,0,-1.000,1.000,1.000000,3730.266113281,6349.307617188,10071.751953125,6717.108886719,47660.871093750
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:36:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,257.077,22.847,0.388272,316.495534,605.194555,81.515496,0,-1.000,1.000,1.000000,3705.215332031,6288.801757812,9937.644531250,6643.887207031,46592.628906250
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:38:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,257.257,22.662,0.385292,313.080469,602.242161,81.041256,0,-1.000,1.000,1.000000,3695.532714844,6268.532226562,9890.708984375,6618.258300781,46235.062500000
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:40:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,257.794,22.106,0.376317,302.814857,593.163896,79.597274,0,-1.000,1.000,1.000000,3669.060546875,6207.252929688,9765.077148438,6547.130371094,45158.027343750
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:42:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,257.973,21.920,0.373313,299.386838,590.062333,79.108718,0,-1.000,1.000,1.000000,3660.449707031,6186.181640625,9718.902343750,6521.844726562,44797.601562500
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:44:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,258.506,21.363,0.364268,289.086504,580.522886,77.620657,0,-1.000,1.000,1.000000,3632.610839844,6121.215820312,9581.472656250,6445.099609375,43712.144531250
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:46:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,258.683,21.176,0.361241,285.647954,577.262557,77.116964,0,-1.000,1.000,1.000000,3622.620605469,6099.606445312,9536.035156250,6419.420898438,43348.937500000
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:48:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,259.211,20.618,0.352128,275.321116,567.232803,75.582347,0,-1.000,1.000,1.000000,3595.516845703,6031.819335938,9389.623046875,6338.986816406,42255.410156250
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:50:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,259.387,20.431,0.349080,271.875435,563.804199,75.062733,0,-1.000,1.000,1.000000,3586.136230469,6007.761718750,9335.789062500,6309.895996094,41889.582031250
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:52:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,259.911,19.871,0.339903,261.531132,553.253228,73.478886,0,-1.000,1.000,1.000000,3556.695556641,5940.665039062,9190.511718750,6229.291015625,40788.312500000
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:54:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,260.085,19.684,0.336833,258.081204,549.645479,72.942386,0,-1.000,1.000,1.000000,3547.581787109,5917.321289062,9137.758789062,6200.887207031,40419.980468750
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:56:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,260.606,19.123,0.327594,247.729262,538.540433,71.306405,0,-1.000,1.000,1.000000,3518.060791016,5843.137207031,8980.540039062,6113.913085938,39311.335937500
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T16:58:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,260.779,18.936,0.324505,244.278633,534.742401,70.752031,0,-1.000,1.000,1.000000,3508.501464844,5820.018554688,8935.187500000,6087.902343750,38940.605468750
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:00:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,261.296,18.373,0.315208,233.929901,523.048654,69.060788,0,-1.000,1.000,1.000000,3478.189941406,5743.999023438,8767.030273438,5996.406250000,37824.953125000
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:02:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,261.639,17.998,0.308987,227.035822,514.995444,67.909143,0,-1.000,1.000,1.000000,3457.018066406,5696.003906250,8651.810546875,5934.944335938,37078.390625000
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:04:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,261.810,17.810,0.305869,223.591034,510.889232,67.325849,0,-1.000,1.000,1.000000,3447.478027344,5670.024414062,8601.282226562,5906.261718750,36704.285156250
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:06:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,262.322,17.247,0.296490,213.269459,498.243227,65.545248,0,-1.000,1.000,1.000000,3416.519042969,5586.752929688,8426.201171875,5809.824218750,35578.824218750
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:08:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,262.492,17.059,0.293355,209.834221,493.916172,64.941227,0,-1.000,1.000,1.000000,3405.925292969,5560.841796875,8366.389648438,5777.718750000,35202.644531250
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:10:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,263.000,16.495,0.283926,199.547256,480.586674,63.096335,0,-1.000,1.000,1.000000,3372.136474609,5478.924804688,8184.004882812,5678.355468750,34071.085937500
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:12:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,263.169,16.306,0.280775,196.126102,476.025314,62.470244,0,-1.000,1.000,1.000000,3360.501464844,5450.461425781,8120.849121094,5643.937500000,33692.953125000
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:14:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,263.675,15.742,0.271298,185.889511,461.973218,60.557147,0,-1.000,1.000,1.000000,3327.491210938,5360.713867188,7944.779296875,5544.328125000,32555.751953125
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:16:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,263.843,15.553,0.268131,182.487522,457.163810,59.907559,0,-1.000,1.000,1.000000,3315.695800781,5332.517578125,7886.600585938,5511.604492188,32175.761718750
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:18:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,264.346,14.988,0.258610,172.317849,442.348385,57.921950,0,-1.000,1.000,1.000000,3281.080078125,5239.508300781,7694.946289062,5405.178710938,31033.251953125
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:20:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,264.513,14.799,0.255430,168.941613,437.278460,57.247541,0,-1.000,1.000,1.000000,3269.207519531,5208.265625000,7631.365234375,5369.612792969,30651.611328125
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:22:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,265.013,14.233,0.245869,158.858233,421.660800,55.185096,0,-1.000,1.000,1.000000,3232.240722656,5110.514160156,7437.958007812,5260.237792969,29504.228515625
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:24:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,265.179,14.044,0.242675,155.513986,416.316782,54.484287,0,-1.000,1.000,1.000000,3220.596191406,5075.437988281,7369.466796875,5221.833984375,29121.009765625
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:26:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,265.677,13.478,0.233077,145.538627,399.860166,52.340597,0,-1.000,1.000,1.000000,3182.948242188,4975.375488281,7155.565917969,5104.629882812,27969.191406250
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:28:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,265.843,13.289,0.229871,142.234244,394.230689,51.611956,0,-1.000,1.000,1.000000,3168.379882812,4940.710449219,7088.184570312,5065.758300781,27584.544921875
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:30:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,266.339,12.723,0.220239,132.391461,376.902851,49.382680,0,-1.000,1.000,1.000000,3127.207519531,4832.423828125,6871.751953125,4943.794921875,26428.705078125
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:32:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,266.669,12.345,0.213805,125.894093,364.979719,47.859525,0,-1.000,1.000,1.000000,3102.131347656,4764.615234375,6730.324707031,4865.690429688,25656.630859375
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:34:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,266.833,12.157,0.210585,122.666584,358.905497,47.086610,0,-1.000,1.000,1.000000,3086.353027344,4726.948242188,6656.640625000,4823.313964844,25270.156250000
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:36:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,267.326,11.590,0.200910,113.077699,340.230940,44.721893,0,-1.000,1.000,1.000000,3041.349121094,4613.461914062,6437.374023438,4697.395019531,24109.201171875
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:38:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,267.490,11.401,0.197681,109.914585,333.854331,43.918024,0,-1.000,1.000,1.000000,3028.208007812,4572.954589844,6360.821289062,4653.995117188,23721.687500000
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:40:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,267.981,10.835,0.187982,100.537636,314.275159,41.459408,0,-1.000,1.000,1.000000,2979.195068359,4452.209960938,6130.258789062,4520.554687500,22557.898437500
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:42:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,268.145,10.646,0.184746,97.452102,307.600072,40.624082,0,-1.000,1.000,1.000000,2963.589355469,4411.441406250,6055.166015625,4476.732421875,22169.568359375
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:44:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,268.635,10.080,0.175029,88.328156,287.138101,38.070627,0,-1.000,1.000,1.000000,2914.458984375,4282.977539062,5810.341796875,4335.926757812,21003.494140625
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:46:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,268.798,9.892,0.171787,85.334469,280.175890,37.203786,0,-1.000,1.000,1.000000,2895.853271484,4240.094726562,5729.239746094,4288.396484375,20614.478515625
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:48:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,269.286,9.326,0.162056,76.511538,258.887613,34.557256,0,-1.000,1.000,1.000000,2844.213867188,4102.476562500,5474.904785156,4140.532226562,19446.707031250
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:50:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,269.449,9.138,0.158810,73.626995,251.664448,33.660091,0,-1.000,1.000,1.000000,2824.670410156,4057.124755859,5390.632324219,4090.809570312,19057.234375000
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:52:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,269.936,8.573,0.149070,65.160843,229.654447,30.926267,0,-1.000,1.000,1.000000,2769.469970703,3911.132324219,5132.634765625,3937.745849609,17888.384765625
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:54:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,270.098,8.385,0.145822,62.405497,222.215296,30.001596,0,-1.000,1.000,1.000000,2750.039550781,3861.927734375,5044.869140625,3885.612304688,17498.650390625
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:56:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,270.585,7.821,0.136078,54.361183,199.655510,27.192365,0,-1.000,1.000,1.000000,2689.776855469,3709.614013672,4772.638671875,3724.010009766,16329.410156250
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T17:58:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,270.747,7.633,0.132830,51.758352,192.071365,26.245447,0,-1.000,1.000,1.000000,2668.810058594,3656.622070312,4681.233886719,3668.888671875,15939.642578125
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T18:00:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,271.232,7.070,0.123089,44.210974,169.223356,23.381420,0,-1.000,1.000,1.000000,2603.714355469,3492.440673828,4397.861328125,3498.005615234,14770.697265625
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T18:02:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,271.556,6.696,0.116598,39.414363,153.989991,21.459441,0,-1.000,1.000,1.000000,2557.811035156,3377.725341797,4200.954101562,3378.830322266,13991.753906250
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T18:04:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,271.717,6.509,0.113354,37.092172,146.400481,20.497158,0,-1.000,1.000,1.000000,2533.318115234,3319.923095703,4104.075195312,3319.105957031,13602.420898438
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T18:06:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,272.202,5.948,0.103626,30.454482,123.873975,17.617882,0,-1.000,1.000,1.000000,2458.193359375,3135.949218750,3807.533691406,3133.892089844,12435.158203125
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T18:08:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,272.364,5.761,0.100386,28.358274,116.486658,16.664672,0,-1.000,1.000,1.000000,2431.097167969,3072.555175781,3706.710449219,3070.121093750,12046.288085938
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T18:10:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,272.848,5.202,0.090669,22.448331,94.886200,13.845061,0,-1.000,1.000,1.000000,2349.452148438,2877.745605469,3405.984863281,2877.727783203,10880.327148438
CALIBRACION,D5555FE841239385DF31218178876857,2025-04-03T18:12:00.000Z,200.000000,300.000000,1000.000000,0.000000,0.000000,1.000000,512,8,273.010,5.021,0.087518,20.659630,88.108798,12.948534,0,-1.000,1.000,1.000000,2322.425048828,2814.880859375,3309.446777344,2815.584228516,10502.144531250
